data_new1,data_new2,data_new3,data_new4,data_new5,data_new6
1,245.846154,109.307692,615.653846,33.323788,1
1,502.571429,519.011905,796.452381,41.841949,1
1,174.647059,75.794118,268.235294,13.467891,1
1,204.6,92,572,28.244646,1
1,249.162791,142.976744,441.465116,26.591617,1
1,244.875,114,612,27.769542,1
1,218.263158,97.368421,597.631579,28.648989,1
1,209,83.375,453.75,36.571847,1
1,200.5,92.65,407.95,26.751589,1
1,214.666667,89,537,26.837416,1
1,264.865385,155.5,404.115385,28.234771,1
2,201.301887,103.113208,590.188679,23.63001,2
1,167.538462,77.923077,272.923077,18.813315,1
1,189.164179,82.626866,330.985075,20.038346,1
1,203.478873,86.802817,479.239437,23.420744,1
1,200,93.5,482.5,18.812673,1
1,191.950249,85.338308,333.323383,31.302499,1
1,222.066667,100.666667,687.533333,19.881873,1
1,216.4,88.4,506.6,25.701362,1
1,229.8,104.6,625.2,17.412639,1
1,209.333333,92.333333,596.777778,16.758267,1
1,202.884615,90.346154,310.692308,15.21595,1
1,216.47973,100.256757,507.094595,25.830072,1
1,228.479381,104.046392,540.984536,27.319133,1
1,186.5,86.5,476,23.005095,1
1,259.126984,170.34127,519.912698,23.550458,1
1,244.9,112.5,686,47.284538,1
1,261.5,148.322581,632.120968,22.127469,1
1,244.772222,117.588889,836.488889,22.979042,1
1,224.176471,102.470588,426.235294,24.489953,1
1,196.92233,84.873786,388.747573,14.852751,1
1,209.39823,104.548673,225.99115,14.277356,1
1,219.882353,101.235294,458.784314,25.336551,1
1,253.538462,117.307692,857.461539,14.373968,1
1,210.428571,93.285714,543.142857,24.31259,1
1,250.582609,112.382609,778.608696,30.152969,1
1,212.8,89.55,389.35,35.337515,1
1,240.333333,125.333333,654.5,52.977508,1
1,209.5,96.772727,461.909091,25.130568,1
1,218.119048,96.047619,583.02381,27.476232,1
1,190.507042,80.774648,439.28169,15.012565,1
1,215.5,91.75,571.75,15.204851,1
1,214.6875,95.984375,449.1875,12.939613,1
1,223.093023,100.488372,626.093023,23.998445,1
1,208.136364,90.681818,635.409091,36.277853,1
1,224.111111,106.444444,651.222222,22.015146,1
1,219.619048,95.952381,686.904762,35.15763,1
1,246.255319,111.893617,676.787234,33.269888,1
1,273.75,170.25,369.5,21.40057,1
1,311.531915,201.680851,433.340426,38.814296,1
1,217.588235,101.882353,671,44.554154,1
1,269.769231,151.076923,495,17.098739,1
1,216.285714,102.571429,537.142857,20.779822,1
1,205.742268,87.443299,420.773196,34.534811,1
1,207.9375,92.1875,421.1875,15.487394,1
1,207.458333,93.166667,456.125,14.414258,1
1,283.22973,179.013514,397.655405,11.546837,1
1,239.176119,113.928358,643.435821,23.127097,1
1,248.560976,131.268293,519.195122,24.763486,1
1,264.048781,124.02439,714.243902,12.21642,1
1,211.55,94.3,409.675,30.174327,1
1,185.929936,77.764331,285.273885,20.931731,1
1,199.956522,89.521739,429.043478,39.838379,1
1,213.157895,95.631579,563.368421,34.297299,1
1,202.2,88,410.4,20.149442,1
1,211.813954,91.581395,529.581395,31.684116,1
1,212.555556,95.333333,523.206349,41.236232,1
1,239.255814,111.372093,625.488372,30.130795,1
2,216.323529,124.676471,566.647059,16.864409,2
1,223.666667,105.083333,590.833333,26.623891,1
1,200.533333,95.566667,220.216667,25.690135,1
1,213.173077,99.230769,635.153846,25.62598,1
1,241.176471,113.323529,706.323529,30.469183,1
1,210,94,562.5,56.796909,1
1,207.3125,91.75,443.75,10.349366,1
1,207.947368,87.157895,507.894737,31.035589,1
1,201.2,96.4,512,13.09351,1
1,277.145078,179.26943,453.067358,16.350069,1
1,208.833333,84.333333,406.722222,29.202148,1
1,255.016129,115.516129,809.677419,19.29399,1
1,212.058824,90.235294,585.294118,20.770621,1
1,367.619048,299.714286,818,45.961583,1
1,274.35,132.4,694.65,21.499477,1
1,215.636364,91,572.454546,40.39311,1
1,237.146342,113.634146,600.487805,27.871596,1
1,196.615385,89.153846,480.153846,28.798628,1
1,229.307692,109.692308,584.153846,24.574034,1
2,183.416667,89.763889,240.263889,11.29866,2
1,203,85.769231,451.730769,10.248178,1
1,196.75,94.125,481,18.389769,1
1,229.9,125,358.3,9.656086,1
1,227.142857,104.761905,635.690476,27.921507,1
1,210.301587,91.460317,490.396825,30.362063,1
1,186,83.833333,482.333333,15.12632,1
1,212.884615,99.846154,668.125,32.913634,1
1,214.803922,100.215686,582.54902,53.543954,1
2,202.625,97.75,505.125,20.799264,2
1,204.222222,89.533333,388.777778,22.01555,1
1,210.588235,90.852941,435.411765,33.884051,1
1,194.022727,85.306818,379.397727,22.06817,1
1,216,98,541,7.586538,1
1,200.413044,93.369565,403.673913,13.371333,1
1,231.272727,107.272727,649.454546,22.57293,1
1,251.6,128.5,490.8,17.90782,1
1,197.742857,85.342857,449.371429,24.490898,1
1,196.928571,78,270.428571,14.101672,1
1,204.428571,92.714286,394.642857,20.814318,1
1,214.274194,97.354839,560.145161,26.315049,1
1,214,102,541,18.403464,1
1,488.5,321.5,544.25,32.802439,1
1,212.411765,104.470588,611.117647,34.979777,1
1,175.214286,77.428571,244.857143,18.698467,1
1,180.727273,77.325758,311.734849,26.182882,1
1,217.928571,94.928571,739.214286,34.505028,1
1,204,97.5,498,13.056967,1
1,232.666667,109.222222,763.111111,16.18384,1
1,222.151515,98.454545,714.636364,21.503966,1
1,187.543689,80.864078,231.252427,17.218013,1
1,238.768519,121.314815,491.171296,31.891378,1
1,238.076923,147.461539,254.384615,15.157555,1
1,240,107,713,12.723071,1
1,199.333333,86.444444,506.444444,9.669859,1
1,223.854167,108.291667,521.958333,27.177073,1
1,206.666667,94.833333,607.666667,27.373446,1
1,204.947712,92.366013,382.640523,25.475827,1
1,250.296296,128.777778,656.962963,24.152351,1
2,210.75,124.5,556.25,18.388069,2
1,187.361111,80.166667,442.944444,16.44482,1
1,209.975,91.2,512.05,42.519378,1
1,225,99,733.6,22.986953,1
1,223.551724,101.586207,529.310345,23.53387,1
1,231.938776,102.530612,688.142857,30.832662,1
1,213.153846,94.769231,558.115385,15.858099,1
1,254.647059,113.352941,843.352941,23.958297,1
1,203.777778,89.518519,567.740741,20.903725,1
1,183.578947,79.736842,334.947368,23.425724,1
1,250.952381,148.952381,379.095238,27.953882,1
1,220.421053,102.578947,491.947368,16.165522,1
1,229.733333,102.466667,620.066667,23.550985,1
1,194.895349,84.372093,393.593023,22.919348,1
1,491.515152,498.363636,768.727273,28.168423,1
1,229.165899,102.133641,660.797235,10.316183,1
1,231.222222,111,778.888889,22.19832,1
1,236.8,113.28,712.04,25.704474,1
1,215.877551,94.734694,479,31.30418,1
1,193.724771,83.394495,395.146789,25.827528,1
1,214.105263,95.263158,558.631579,31.780236,1
1,229.166667,108.083333,660.25,34.223124,1
1,208.210526,97.368421,591.631579,32.46912,1
1,836.777778,675.111111,877.888889,51.103623,1
1,259.130435,119.782609,842.521739,17.284017,1
1,197.938776,88.020408,604.857143,17.209201,1
2,188.351351,101.540541,456.351351,16.811419,2
1,180.571429,75.285714,389.571429,17.295747,1
1,216.333333,101.666667,684.666667,12.643345,1
1,206.433962,94.45283,452.754717,26.17651,1
1,192.390244,77.731707,428.414634,26.736069,1
1,209.8,88.028571,391.514286,15.989435,1
1,291.72973,217.135135,406.891892,26.128105,1
1,213.235294,106.294118,501.352941,16.60283,1
1,251.013652,113.47099,749.580205,7.996848,1
1,208.875,93.9375,650.6875,19.386589,1
1,202.085938,90.210938,360.375,21.284988,1
1,282.423077,190.192308,427.442308,19.821047,1
1,226.5,94.5,706.5,20.153164,1
1,249.517241,114.965517,765.413793,8.123599,1
1,211.931035,95.448276,587.206897,30.409922,1
1,214.153846,94.192308,571.192308,26.541162,1
1,237.394737,140.894737,415.578947,19.679707,1
1,212.254546,92.127273,478.272727,30.450589,1
1,462.804348,261.673913,397.652174,18.984971,1
1,218.302198,98.126374,578.791209,35.172477,1
1,247.833333,117.333333,844.833333,17.658607,1
1,228.25,102,388.5,28.796701,1
1,196.811146,84.501548,465.356037,34.695564,1
1,197.825397,88.936508,332.587302,24.435486,1
1,221.31579,98.473684,507.052632,13.461343,1
1,247.75,133,566.75,16.585833,1
1,239.25,116.25,538.5,12.65652,1
1,193.153846,88.538462,554.461539,21.40287,1
1,199.228571,87.628571,309.828571,16.520996,1
1,226.333333,107,568,28.871362,1
1,238.481482,121.740741,637.518519,29.443396,1
1,199.352941,89.352941,504.764706,23.158044,1
1,212.25,100,618.25,22.740039,1
1,210.192308,94.538462,600.5,25.457667,1
1,206.473684,90.578947,539.263158,22.657757,1
1,193.428571,84.809524,469.428571,9.036083,1
1,285.690909,174.981818,381.381818,24.044559,1
1,444.827451,229.207843,378.819608,7.115902,1
1,205.138889,90.25,472.611111,22.23458,1
1,182.2,74.9,291.7,23.612444,1
1,609,599,778,80.0453,1
1,208,86.625,458.25,23.334524,1
1,193.380952,83.047619,486.619048,24.013554,1
1,206,97,399,0.471405,1
1,251.625,121.5,817.625,30.756097,1
1,233.5,120.5,852,29.865257,1
1,201.448276,87.655172,359.344828,22.801005,1
2,201.377778,110.022222,483.755556,22.674116,2
1,346,217,376,0,1
1,226.745763,102.694915,674.508475,26.143319,1
1,250.70615,139.615034,475.792711,27.989917,1
1,209.75,90.25,477.25,33.806203,1
1,251.769231,120.769231,903,23.051268,1
1,190.352941,83.588235,343.411765,12.494428,1
2,191.56383,108.468085,437.308511,19.450466,2
1,199.333333,107.066667,253,20.509077,1
1,330.125,267.541667,723.895833,59.422043,1
1,289.343284,181.223881,361.089552,12.039902,1
1,220.916667,99.083333,649.25,16.694976,1
1,248.142857,116.285714,805.428571,15.663554,1
1,245.333333,121,714.666667,19.758788,1
2,236.486111,155.458333,541.541667,18.511821,2
1,248.277778,117.888889,662.111111,42.366129,1
1,257,118.434783,929,8.04148,1
1,209.666667,91.166667,495.666667,35.702766,1
1,216.148515,97.70297,685.237624,36.99219,1
1,208.8,85.4,465.2,17.453939,1
1,252.2,136,141.6,4.682829,1
1,245.25,129.5,507.75,18.659678,1
1,187,77,277.555556,31.139713,1
1,192.62963,85.037037,433.185185,30.156701,1
1,207.204546,91.659091,476.863636,28.072543,1
1,193.672727,83.993939,361.436364,25.539897,1
1,210.611111,92.055556,694.111111,26.512052,1
1,220.193548,97.064516,593.806452,16.253968,1
1,178.810089,73.890208,229.005935,14.604308,1
1,198.277778,88,506.611111,53.740001,1
1,208.913044,91.73913,601.086957,32.934259,1
1,228.522727,105.727273,774.363636,23.335321,1
1,192.725275,92.631868,155.945055,13.240915,1
1,227.058824,111.823529,467.764706,22.642398,1
1,171.142857,79.785714,325.857143,13.690455,1
1,205.826667,94.773333,513.133333,35.09346,1
1,247.434783,109.956522,735.956522,33.103036,1
1,216.307692,106.923077,537.076923,27.25097,1
1,216.382979,99.170213,644.085106,24.313164,1
1,291.636364,165.636364,648.727273,21.986848,1
1,182.656109,77.289593,250.841629,15.072562,1
1,214.145631,99.097087,609.563107,23.36655,1
1,205.695652,91.173913,481.086957,17.804016,1
1,208.75,91,501.75,15.791117,1
1,223.142857,101.285714,655.428571,27.776807,1
1,233.222222,106.111111,733.777778,22.710741,1
1,198.692308,84.476923,249.630769,8.595361,1
1,237.201893,112.078864,570.637224,30.3518,1
2,209.649123,121.22807,443.280702,25.757314,2
1,218.297297,99.837838,650.783784,24.95527,1
1,208.108108,91.108108,483.891892,39.768688,1
1,206.807692,91.076923,499.173077,34.320167,1
1,242.943396,128.514151,506.056604,27.799763,1
1,231.104167,101.270833,639.666667,51.036407,1
1,164.682927,68.682927,177.897561,8.123652,1
1,205.262136,91.320388,433.76699,28.014798,1
1,467.473684,341.31579,508.263158,61.433657,1
1,235.758242,118.494506,445.681319,22.454527,1
1,265.263158,150.491228,215.087719,37.347906,1
1,233.69697,105.181818,717.090909,33.264309,1
1,192.5625,97.5,487.5,30.722294,1
1,189.125,92.575,289.975,14.142047,1
1,233,108,616,9.5,1
1,190.481482,80.666667,306.777778,16.844331,1
1,213.928571,98.571429,628.142857,35.222616,1
1,201.944444,91.222222,501.722222,17.534886,1
1,249.473684,127.157895,635.473684,14.224749,1
1,229.076923,103.923077,634.846154,31.555718,1
1,232.607143,119.142857,489.428571,16.82973,1
1,215.2,98.142857,491.8,20.138581,1
2,211.354497,140.650794,411.301587,24.842135,2
1,206.65625,96,423.46875,22.116678,1
1,223.785714,102.428571,597.928571,29.39917,1
1,232.481482,109.703704,720.222222,32.959675,1
1,283.2,186.8,276.6,23.095935,1
1,203.916667,98.361111,604.444444,42.016715,1
1,178.944444,76.847222,285.013889,13.021231,1
1,278.333333,127,790.333333,16.445395,1
1,220.142857,99.701299,679.623377,27.595059,1
1,218.076923,98.115385,556.961539,27.884828,1
1,213.857143,92,534.857143,32.408112,1
1,183.919355,75,315.16129,25.092047,1
1,199.546296,88.37963,526.537037,35.198945,1
1,184.242424,75.939394,370.878788,12.786083,1
1,241.528302,110.09434,735.04717,27.798229,1
1,230.4,100.2,614.2,12.737347,1
1,271.571429,176.333333,392.619048,17.009534,1
1,227.728814,106.508475,744.372881,19.159831,1
1,216.140351,96.842105,503.421053,34.28748,1
1,438,268,461,31.613921,1
1,206.818182,93.590909,525.431818,18.794822,1
1,231.982759,103.586207,594.465517,28.222516,1
1,197.565217,91.173913,475.304348,17.232975,1
1,234.305,110.745,636.345,24.502958,1
1,206.8,97,564.2,21.303521,1
1,222.5,103.166667,405,22.161654,1
1,233.72,106.04,669.76,22.329747,1
1,209.333333,94.533333,536.466667,38.743602,1
1,203.405405,93.783784,403.666667,21.4428,1
1,248.261905,119.952381,602.261905,22.958703,1
1,336.8,228,443.466667,12.638389,1
1,196.862069,85.293103,580.086207,15.100151,1
1,216.153846,90,474.538462,27.013256,1
1,195.213483,84.449438,329.876405,19.980081,1
1,214.705882,93.147059,447.735294,34.454122,1
1,207.375,92.125,650.875,19.396762,1
1,238.454546,105.909091,680.318182,18.448947,1
1,203.292683,91.739837,416.756098,16.532056,1
1,232.377049,103.95082,754.639344,36.020896,1
1,208.333333,91.333333,480.333333,15.787653,1
1,207.373626,92.912088,460.32967,23.803461,1
1,201.5,84.851852,565.833333,23.267102,1
1,224.31579,105.631579,559.684211,21.315205,1
1,223.309859,99.112676,552.056338,30.487489,1
1,236.205128,101.923077,654,23.50492,1
1,212.571429,97.714286,677.857143,27.05135,1
1,248,123,668,12.676509,1
1,228.807692,112.538462,559.230769,14.726149,1
1,208,93.965517,496.413793,26.946329,1
1,213.78125,91.40625,587.6875,31.783447,1
1,244.806452,122.580645,478.33871,75.164087,1
1,202.444444,89.527778,535.277778,38.833244,1
1,206.630769,92.261538,462.138462,31.046581,1
1,208.769231,93.846154,561.307692,11.921836,1
1,231.135803,107.209877,741.283951,19.672195,1
1,206.418605,91.790698,590.790698,25.471455,1
1,189.78808,79.298013,368.827815,18.62708,1
1,219.411765,104.058824,574.294118,12.970555,1
1,218.87234,98.085106,679.574468,19.805391,1
1,256.208333,120.1875,835.020833,18.72146,1
1,207.241379,88.965517,405.293103,23.104741,1
1,197,86.117647,441.705882,31.654165,1
1,233.444444,103,684.555556,9.867017,1
1,208.141667,92.791667,448.6,29.4484,1
1,241.375,115.75,598.25,33.522148,1
1,244.1,110,760.1,27.946377,1
1,228.917808,112.650685,484.691781,27.709065,1
1,210.444444,93.166667,456.777778,20.682267,1
1,199.421053,90.421053,433.631579,34.698783,1
1,229.551724,114.482759,375.051724,37.052655,1
1,190.361111,91.361111,289.194444,19.935312,1
1,219.296296,98.592593,461.259259,24.330035,1
1,269.857143,140,452.714286,20.663485,1
1,251.966387,133.487395,441.067227,22.364968,1
1,205.923077,90,358.615385,26.847586,1
2,189.571429,99.571429,331.571429,15.590421,2
1,242.212766,113.964539,653.588653,18.652698,1
1,340.807692,251.538462,448.807692,17.142459,1
1,207.62069,94.241379,465.965517,23.98181,1
1,198.111111,83.444444,432.888889,49.04596,1
1,216.5,96.5,724.5,11.832582,1
1,214.615385,92.692308,390.538462,17.349522,1
1,177.343811,74.850688,247.561886,15.877373,1
1,229.725,117.8,537.75,24.280844,1
1,212.631579,99.631579,623,26.240418,1
1,243.1,107.366667,799.833333,24.736949,1
1,223.770492,102.606557,647.344262,23.787219,1
1,240.62069,105.655172,742.034483,43.262108,1
1,194.06579,82.394737,383.407895,23.901731,1
1,213.25,92.5,501,26.970534,1
1,202.636364,96.409091,549.772727,19.930302,1
1,206.196429,96.142857,421.446429,25.976484,1
1,235.769231,129.076923,433.153846,25.185936,1
1,222.465116,130.27907,268.581395,29.224352,1
1,311.372881,207,430.457627,18.416204,1
1,219.318182,98.909091,496.022727,18.053224,1
1,243.809524,113.809524,669.333333,22.674368,1
1,304,210.2,308.2,29.863188,1
1,228.133333,109.533333,693.733333,32.824517,1
1,220.954546,103.136364,673.181818,10.249773,1
1,194.282609,84.565217,315.601449,14.167964,1
2,188.666667,97.2,262.8,12.130952,2
1,183.571429,87.571429,505.571429,27.494712,1
1,202.803571,87.660714,514.232143,25.923037,1
1,212.133333,93.4,512.4,25.893285,1
1,222.802326,103.825581,669.953488,26.467487,1
1,465,368.916667,613.333333,42.420759,1
1,385.212766,287.148936,423.489362,34.228468,1
1,221.894737,96.842105,536.31579,29.617319,1
1,197.8,85.92,353.96,14.99632,1
1,221.4,100,613.8,14.393054,1
1,229.125,92.625,665.625,12.439227,1
1,221.418605,97.093023,617,28.609586,1
1,174.4,77.65,302.1,10.067274,1
2,207.368421,117.894737,544.157895,24.359951,2
1,226.714286,95.714286,638,31.41818,1
1,223,100,596.5,12.446552,1
1,227.03125,104.479167,585.135417,28.648733,1
1,252.8125,115.5,884.6875,16.009763,1
1,238.894737,116.736842,565.368421,15.630604,1
1,213.8125,96.3125,496.8125,23.218729,1
1,216.092784,101.824742,473.206186,20.151536,1
1,193.384615,79.230769,406.307692,22.604131,1
1,203.073684,87.568421,511.978947,22.314315,1
1,364,235,490,101.566173,1
2,184.87037,103.166667,319.777778,21.732253,2
1,194.125,89.446429,380.982143,16.958373,1
1,232,100.428571,679.142857,39.178816,1
1,192.897436,82.012821,313.589744,17.505634,1
1,206.142857,89.095238,480.428571,12.692777,1
1,259.833333,157.555556,366.111111,16.626247,1
1,187.87234,87.202128,272.468085,18.520494,1
1,198,83,413,12.218181,1
1,203.798246,88.631579,380.885965,22.950643,1
2,254.8125,147.5,388.25,20.224424,2
1,246.875,109.125,766.625,25.548973,1
1,200.258621,90.293103,367.448276,21.076781,1
1,198,87,426.25,17.7754,1
1,217.702703,95.324324,729.351351,17.791915,1
1,220.769231,101.769231,686.538462,27.062933,1
1,214.764045,97.651685,487.348315,23.331536,1
1,211.230769,100.615385,471.538462,27.395012,1
1,215.095238,100.809524,497.952381,12.143324,1
1,211.857143,91.44898,527.755102,28.687708,1
1,216.860465,97.255814,522.813954,44.181358,1
1,384,220.571429,391.714286,71.405139,1
1,212.27451,94.176471,502.470588,33.347632,1
1,256.266667,113.866667,838.8,11.939849,1
1,214.219512,94.04878,482.341463,29.171466,1
1,467.181818,255.772727,353.727273,41.725193,1
2,204.45614,110.491228,370.298246,16.440179,2
1,227.666667,106.458333,736.833333,23.12226,1
1,265.337995,181.261072,317.18648,19.611997,1
1,236.933333,121.2,491.6,21.314992,1
1,239.337838,107.716216,727.189189,17.329283,1
1,222.714286,103.178571,811.232143,31.32633,1
1,242.778626,123.167939,452.442748,12.307034,1
1,200.186813,88.824176,476.032967,28.953102,1
1,226,103.666667,694.740741,48.720445,1
1,200.866667,87.7,539.666667,31.157378,1
1,245.057554,112.467626,825.093525,34.045159,1
1,209.870968,93.258065,726.387097,38.425435,1
1,218.655172,100.195402,475.183908,25.093631,1
1,202.08,91.92,563.64,46.551408,1
1,189,82,456,18.828983,1
1,226.4,107.288889,458.466667,27.377435,1
1,265.178571,147.5,231.928571,14.862765,1
1,286.196078,192.784314,437.372549,31.081592,1
1,215.888889,98.888889,499.333333,7.475061,1
1,244.552632,116.026316,709.421053,23.745258,1
1,221.853659,96.463415,491.902439,25.953354,1
1,214.147436,103.00641,163.403846,15.860819,1
1,208.235294,92.352941,474.764706,39.021509,1
1,179.611111,81.833333,319.166667,31.212372,1
1,211.272727,94,623.954546,26.855483,1
1,236.732394,110.704225,603.957747,21.901667,1
1,243.636364,105.545455,749.818182,37.55987,1
1,465.34375,295.333333,499.25,38.762967,1
1,201.604167,94.666667,454.645833,20.63758,1
1,206.677419,89.5,497.274194,27.532008,1
1,200.469027,83.80531,497.539823,24.754457,1
1,230.833333,115.375,546.041667,30.424742,1
1,210.83871,93.677419,548.580645,33.914964,1
1,224.365854,106.235772,721.178862,31.653709,1
1,245.217391,110.434783,788.413044,21.038458,1
1,227.095238,99.619048,704.380952,28.241508,1
1,202.918919,88.216216,575.324324,21.08219,1
2,199.392857,121.892857,425.785714,22.476149,2
2,203.6,120.68,378.32,24.002867,2
1,235.666667,115.125,642.125,26.936654,1
1,211.756098,98.073171,330.926829,12.632687,1
1,306.666667,194.666667,441,11.556624,1
1,252.904669,116.793774,757.457198,13.79739,1
1,214.448276,100,676.758621,19.090684,1
1,247,107.75,930,25.280922,1
1,251.40625,114.21875,677.5,31.666166,1
2,206.422908,128.599119,403.061674,23.368589,2
1,221.631579,112.684211,617,34.036002,1
1,221.714286,98,628,25.816464,1
1,206.142857,89.47619,453.095238,20.868338,1
1,330.15873,239.857143,325.031746,27.580104,1
1,212.746988,97.481928,575.012048,32.472555,1
1,218.68,95.8,604,36.117586,1
1,201.833333,90.333333,462.166667,23.075021,1
1,196.73913,88.065217,461.304348,24.979122,1
1,200.083333,89.166667,612.75,32.105187,1
1,190.179487,84.461538,385.179487,34.641263,1
1,237.129032,107.612903,786.096774,58.593558,1
1,223.772727,91.954545,596.318182,22.552281,1
1,221.818182,104.090909,711.454546,18.401401,1
1,249.238267,114.617329,726.6787,9.28077,1
1,235.25,105.125,747.375,34.619302,1
1,227.220588,115.426471,450.617647,37.732609,1
1,218.238095,102,663.571429,32.206181,1
1,240.966667,117.066667,668.746667,26.287302,1
1,213.684211,95.210526,756.368421,10.72755,1
2,170.363636,78.454545,400,10.832306,2
1,212.637931,96.896552,482.396552,21.210295,1
1,211.36,95.8,620.32,20.356581,1
1,188.637681,83.507246,387.304348,23.796219,1
1,249.5,109.555556,805.333333,30.994424,1
1,189.576923,86.807692,403.615385,30.418798,1
1,217.894737,100.052632,550.578947,12.262819,1
1,216.375,97.5,427.875,15.530212,1
1,269.9375,140.96875,547.21875,36.654945,1
1,229.418079,105.723164,698.785311,36.432655,1
1,227.09375,100.09375,640.71875,28.773886,1
1,210.590909,98.090909,470.136364,20.380269,1
1,184.75,90.55,218,12.22661,1
1,181.363636,75.818182,390.75,12.34683,1
1,201.294118,87.705882,617.941177,29.745518,1
1,248.301075,120.150538,688.139785,22.913345,1
1,224.333333,93,658.583333,14.570709,1
1,234.685714,123.685714,447.228571,18.223689,1
1,197.266667,88.844444,483.377778,29.673499,1
1,417.4,301.4,473.4,13.105724,1
1,178.797297,72.675676,215.364865,11.207282,1
2,224.574074,126.407407,567.925926,14.933931,2
1,239.885246,116.901639,685.139344,20.813696,1
2,166.407407,78.740741,254.37037,14.175076,2
1,215.166667,94.166667,602.944444,24.092415,1
1,181.422414,89.681034,243.534483,15.007539,1
1,185,76.166667,217,11.700082,1
2,215.153846,145.384615,493.461539,14.787099,2
1,202.020548,90.856164,391.109589,24.952877,1
1,207.26087,92.652174,383.173913,26.830632,1
1,202.736842,89.315789,495,22.799013,1
2,221.153846,117,672.153846,16.631047,2
1,192.75,93.75,350.75,49.348094,1
1,213.441177,93.382353,449.235294,25.425364,1
1,253.083333,113.583333,426.833333,36.873282,1
1,234.8,117.672727,454.763636,22.496457,1
1,226.759615,107.259615,590.942308,32.228055,1
1,315.342857,144.985714,260.328571,35.386669,1
2,196.16129,112.774194,487.354839,13.547926,2
1,260.675926,154.768519,440.425926,8.674537,1
1,331.038462,198.884615,311.5,27.020374,1
1,229.057143,101.857143,630.8,19.527563,1
1,205.482759,92.862069,527.586207,30.385709,1
1,210.708333,97.583333,618.75,17.766962,1
1,261.086957,115.744565,750.668478,12.768089,1
1,204.818182,98,482.454546,41.877231,1
1,274.857143,162,511.571429,26.59139,1
1,293.057692,188.057692,473.673077,21.414271,1
1,245.9,129,280.3,18.629278,1
1,217.958333,93.583333,677.5,25.557635,1
1,191.40636,82.844523,322.568905,24.596573,1
1,199,82.25,423.333333,22.826299,1
1,208.045455,88.363636,415.272727,22.499082,1
1,214.873684,96.410526,699.778947,22.805661,1
1,247.536585,133.707317,208.780488,19.889971,1
1,194.4,82.266667,307.6,15.869748,1
1,214.04,92.68,516.56,32.015396,1
1,231.395639,109.816199,611.246106,26.399696,1
1,242.744186,119.406977,556.709302,23.401754,1
1,259.857143,133.571429,657,22.225193,1
1,212.428571,99.285714,652.714286,51.966237,1
1,215.818182,97.727273,418,33.884222,1
1,222.636364,102.469697,708.939394,30.525189,1
1,237.857143,112.714286,828.142857,19.557346,1
1,238.115385,119.576923,595.038462,40.146791,1
1,195.826087,85,442.652174,29.585479,1
1,297,164,351,8.178563,1
1,426.687831,304.216931,360.179894,24.990336,1
1,344.259259,257.148148,681.703704,42.336039,1
2,226.787879,143.939394,582,30.482981,2
1,201.859155,89.816901,438.577465,38.094741,1
1,206.954546,94.545455,612.545455,18.714084,1
1,191.8,82.95,421.375,23.189383,1
1,211.545455,99.545455,516.909091,31.413005,1
1,215.732558,97.244186,498.918605,50.794325,1
1,194.952381,90.619048,493.238095,24.070004,1
1,212.235294,96.431373,543.411765,34.521377,1
2,205.233333,124.133333,408.033333,15.102943,2
1,262.37931,120.103448,914.793103,38.86802,1
1,231.25,100.916667,744.083333,26.047499,1
1,222.823529,102.058824,601.823529,25.148418,1
1,200.578947,85.105263,450.736842,16.121423,1
1,233.512821,116.692308,462.230769,30.519586,1
2,213.107143,129.785714,480.857143,29.237766,2
1,223.898305,101.677966,711.118644,22.412523,1
1,207.506849,95.876712,414.369863,17.499098,1
1,221.259259,102.185185,619.481482,23.307982,1
1,263.25,125,862.25,25.000547,1
1,273.612903,123.483871,1005.516129,14.621482,1
1,215.428571,95,594.357143,23.828897,1
1,222.444444,101.777778,565.611111,15.71886,1
2,226.673469,141.469388,435.959184,17.606107,2
1,204.083333,93.166667,415.666667,24.525355,1
1,214.285714,97.285714,565.714286,23.58452,1
1,182.066667,73.488889,340.188889,16.95155,1
1,273.857143,158.142857,474.428571,11.745603,1
1,218,107,732,10.963006,1
1,181.622951,77.557377,242.229508,10.138678,1
1,215.37931,101.793103,559.310345,27.658526,1
1,235.866667,119.866667,269.4,16.71513,1
1,224.02381,112.142857,475.904762,17.404827,1
1,203.88764,92.370787,372.595506,23.527081,1
1,228.032258,104.806452,757.387097,28.209304,1
1,202.3,92.866667,418,14.509767,1
1,278.416667,160.416667,378.5,16.329719,1
1,228.533333,105.466667,756.933333,25.899914,1
1,206.4,98,717.2,26.229754,1
1,177.925926,71.074074,296.055556,12.153285,1
1,219.176471,103.735294,472.352941,31.621204,1
1,203.678571,82.75,548.107143,30.204469,1
1,216.392157,100.54902,532.137255,22.461621,1
2,202.274194,110.483871,460.225807,18.712152,2
1,211,93.222222,486.666667,19.094712,1
1,224.835052,99.28866,675.886598,8.520006,1
1,207.291667,90.625,472.25,21.200064,1
1,261.307692,159.442308,406.461539,19.448565,1
1,333.619048,212.142857,436.333333,21.428889,1
1,196.444444,86.222222,387.555556,15.504679,1
1,199.346154,86.5,438.461539,18.822906,1
1,253.550218,146.113537,438.432314,11.096825,1
1,231.153846,107.384615,666.923077,23.955982,1
1,202,88,591,40.627085,1
1,209,96,475.333333,32.874762,1
1,185.516854,81.58427,306.752809,16.874302,1
1,242.909091,113.636364,652.545455,22.558281,1
1,252.763158,121.789474,626,18.520128,1
